Id,SalePrice
1583,254642.08170404338
1584,211780.2564589008
1585,136401.7258040732
1586,59357.40545598656
1587,105617.96144634258
1588,152905.24999863873
1589,85919.74520932381
1590,116418.79828910748
1591,85710.4013345096
1592,137393.7062365422
1593,131183.2879321222
1594,137756.77372165277
1595,107400.39582644151
1596,222997.2408825652
1597,199427.55577645413
1598,200386.12165446713
1599,182800.28682348406
1600,167000.82505826117
1601,50450.38795248309
1602,125231.95491856974
1603,88588.60516154149
1604,274082.5966524804
1605,226559.9097753415
1606,138996.45623621403
1607,158285.0517349277
1608,223882.474669568
1609,179121.43118615926
1610,155014.9313066071
1611,145584.6317348402
1612,178044.392195703
1613,158677.20748270676
1614,141360.72618700285
1615,96657.93342984923
1616,69827.2924226289
1617,86661.76947147332
1618,121183.17793606185
1619,135843.99516472017
1620,169048.2046409833
1621,128757.59536639464
1622,154919.8752060827
1623,255856.09969626565
1624,213418.74178498908
1625,110661.43659165005
1626,171147.85870567063
1627,178470.73252029874
1628,271354.5023198098
1629,170675.23161823582
1630,289922.2271109053
1631,225356.29688527377
1632,214416.34379393686
1633,185017.30869979187
1634,190659.54557766847
1635,178434.94845766248
1636,142602.6828732712
1637,175247.52634141984
1638,170377.9636118565
1639,170455.88092342453
1640,211614.78207626828
1641,169765.6675563298
1642,259334.46117773448
1643,203611.84192558564
1644,224950.59971311036
1645,183621.57308513625
1646,168511.95685716142
1647,155937.39744840184
1648,122805.73083712823
1649,131428.7390286788
1650,108360.27302030066
1651,113464.32868786054
1652,98268.46412350978
1653,99201.21052104546
1654,135042.7952586779
1655,115052.93520513861
1656,140458.5035686534
1657,141740.06070129198
1658,154242.27806196493
1659,102012.68766068289
1660,164046.65626425913
1661,381362.2959903716
1662,342707.6934926091
1663,346802.55780517694
1664,396141.5356340793
1665,301144.80320812913
1666,328064.9506524844
1667,350264.96540087834
1668,345490.5554917797
1669,308240.778329552
1670,334661.30357153405
1671,256638.7971862564
1672,355683.76382958615
1673,282728.64976539894
1674,234842.18659928505
1675,200745.8818716462
1676,211568.87662861485
1677,211684.27458565342
1678,412787.08740978164
1679,365080.375865606
1680,312553.33812492405
1681,263608.6724397184
1682,319586.1236426901
1683,187002.47110964512
1684,173094.04647476034
1685,185441.10118574114
1686,181258.40703800687
1687,171996.1054053069
1688,190722.91116778948
1689,195643.9893694534
1690,203426.30723116337
1691,198733.04214117542
1692,256881.77759032836
1693,178542.68779373026
1694,184507.62978813198
1695,155959.65294400678
1696,243039.8516682908
1697,165263.41325340696
1698,313054.77942280023
1699,307777.4479128807
1700,269729.4514835348
1701,274533.09995841974
1702,211626.81268950982
1703,215999.4268414473
1704,249363.22080166423
1705,267331.95626083703
1706,339940.54646029446
1707,217271.0858453084
1708,191440.78605059988
1709,234451.23936337238
1710,217226.4918936512
1711,277010.3945303604
1712,240091.44640783884
1713,248073.11842921114
1714,195810.3512442781
1715,206828.62408747894
1716,170508.14385623642
1717,180484.70529513282
1718,129916.07192710173
1719,227483.74793363572
1720,231692.0047611196
1721,153514.45015689562
1722,115013.53752833704
1723,152078.73918569885
1724,197239.88799603033
1725,243296.32208075846
1726,188495.16982111355
1727,141844.34693940642
1728,171494.80052092051
1729,172013.6853075439
1730,157663.20760763244
1731,114727.50487902216
1732,126209.49073499211
1733,104064.95120525858
1734,111548.15590774354
1735,126595.56674341153
1736,89980.40928043248
1737,245114.14396008925
1738,261785.38389235683
1739,224262.04251240447
1740,203194.59280067138
1741,186461.87819124956
1742,166836.54805478812
1743,176517.7232825769
1744,298964.5642649571
1745,204664.1021835504
1746,174888.07273529665
1747,211004.24011739757
1748,199734.24474759167
1749,132532.13994505344
1750,117909.1478791155
1751,232911.57465369237
1752,109084.1886954832
1753,144290.32480217537
1754,188554.71004635235
1755,168110.5025204865
1756,117606.72767396577
1757,116064.06166950584
1758,146762.8481024042
1759,149183.73667853186
1760,161157.8237428766
1761,150289.54524727038
1762,181329.0645377956
1763,188837.2685010019
1764,107908.61683710186
1765,142934.85106290376
1766,176176.35291789885
1767,183923.67104801058
1768,129508.295123046
1769,154718.2257361543
1770,158939.2342076049
1771,124812.46119327896
1772,120165.53080822414
1773,120531.94028147534
1774,142439.99708692284
1775,143435.93066912028
1776,119530.1823665506
1777,106996.32720013119
1778,151472.0723870058
1779,131367.61727248886
1780,163002.7945408625
1781,116204.69462625675
1782,79800.65422743605
1783,148441.0665408611
1784,118710.59087175765
1785,126494.78174963943
1786,131787.4005489673
1787,164159.73248044506
1788,63189.95271679475
1789,95509.42610362681
1790,88991.11257506012
1791,193247.44293523696
1792,138029.77189150624
1793,126312.55542423917
1794,169436.29115497513
1795,129014.55920788946
1796,148333.49035155016
1797,117306.5434748471
1798,128881.92475507825
1799,94122.84405088816
1800,127998.09514969325
1801,115469.85805661275
1802,124184.79050807942
1803,145587.77200916535
1804,125757.71948713178
1805,132026.52810038358
1806,108343.78326270494
1807,136051.70587722366
1808,119795.19195448387
1809,125935.90035197693
1810,134748.03468299023
1811,89770.11211896261
1812,90403.5451275529
1813,119861.67522773254
1814,93864.07964060284
1815,41932.45441237571
1816,98668.5475787966
1817,124470.74191778751
1818,159290.04864044648
1819,142705.51002172066
1820,67218.16333048767
1821,105173.59692276966
1822,149163.08087997074
1823,55347.61556513007
1824,126339.99211992146
1825,133034.9067862676
1826,108926.58978274916
1827,97954.65776271292
1828,125136.37609296225
1829,135501.70513413197
1830,125044.23756137586
1831,123097.53354513695
1832,82299.61799489854
1833,129058.7538840477
1834,121688.12890882709
1835,107077.97839979731
1836,99887.0729329839
1837,77703.49661249518
1838,100591.79965271016
1839,114208.68009375088
1840,148374.32278422182
1841,130798.97310783662
1842,89934.37901473379
1843,144517.73424351856
1844,168460.4740856019
1845,139615.82124229922
1846,160018.38599246883
1847,163958.95796811645
1848,48211.092887731844
1849,104979.68181437181
1850,113028.5383210337
1851,139159.95981724915
1852,120171.97118691122
1853,120369.34471266127
1854,146144.9826594338
1855,146499.53735836508
1856,224721.78252352835
1857,140461.6200686429
1858,128401.69768932783
1859,108044.51903031132
1860,146170.69634165647
1861,107676.11645535854
1862,310321.0916986671
1863,296817.62684486096
1864,296822.8510351757
1865,345270.2959592427
1866,321615.406612685
1867,204878.6889855855
1868,269376.87023333873
1869,203170.12118632987
1870,209879.81832316995
1871,275134.1118456255
1872,191681.3626786351
1873,246859.9386384607
1874,133771.52673468893
1875,177818.06244695437
1876,195493.43891186375
1877,187941.1801570452
1878,200164.84166692075
1879,143122.80902019824
1880,118503.20603478057
1881,226364.2752220629
1882,227280.31891659292
1883,173591.24416346633
1884,183984.27254760492
1885,223332.20399047073
1886,276511.52985124255
1887,209693.78365703172
1888,231256.06805707194
1889,183934.56724879815
1890,115677.34217739056
1891,117563.26105112737
1892,93762.13660310263
1893,110113.21684286857
1894,117733.68195782963
1895,125844.77086560722
1896,119128.61647513558
1897,120418.25102883915
1898,102112.33505342147
1899,164168.02627522676
1900,163885.14693642696
1901,173302.18576047465
1902,146552.30703892812
1903,220119.8994086453
1904,158563.23284043543
1905,184277.79752550437
1906,170862.08161358134
1907,196613.60738671751
1908,100336.58027317493
1909,136651.51131991151
1910,117576.3292713142
1911,205657.7103644557
1912,281487.51600739895
1913,150132.2213390718
1914,59369.67929205715
1915,323861.05060329987
1916,58569.498045454224
1917,227294.41183060972
1918,133329.4708571873
1919,151326.75379786344
1920,144988.7498888802
1921,348310.0900101698
1922,324110.3028631861
1923,218959.20272735026
1924,235598.79184527998
1925,198695.69504398003
1926,352011.09346700733
1927,119504.37709448373
1928,168696.02381692693
1929,108359.42612109813
1930,118197.01039567747
1931,132592.07019133714
1932,124051.51893446289
1933,215672.99333927804
1934,176014.3883560844
1935,169512.08239027072
1936,203024.07002325176
1937,179663.72419525794
1938,161668.93314810673
1939,257749.03980667848
1940,178536.38709281513
1941,159719.29968175234
1942,163385.6296577988
1943,232129.9641150182
1944,378087.0745982493
1945,373568.5262462304
1946,127085.05522846486
1947,290543.70755421626
1948,155945.8371561112
1949,231883.70172673825
1950,181933.06458393793
1951,233599.78909747413
1952,192732.7174230541
1953,179542.3189457198
1954,171752.77458884375
1955,127522.34741850386
1956,266361.1847489516
1957,143818.77579757955
1958,254402.79847210215
1959,140864.5085070438
1960,101502.7250228306
1961,122132.01580541133
1962,88337.56771805655
1963,95897.73253874696
1964,102819.53418319236
1965,127975.85712246393
1966,119326.19865650943
1967,298935.0352808783
1968,376009.98231636535
1969,364747.0335739112
1970,378447.314346383
1971,417263.46530898346
1972,354728.0555570436
1973,309024.1344568327
1974,333705.53426961455
1975,406738.60126914433
1976,268702.35507310065
1977,332544.75225457194
1978,329427.35676773504
1979,303271.1793569981
1980,204984.64036919692
1981,320027.35404481133
1982,221307.17076750795
1983,214300.0330355993
1984,180813.5966254266
1985,225476.95101402517
1986,192027.13663246954
1987,216287.98960235872
1988,179354.15622826287
1989,190214.83492519776
1990,206578.63977887615
1991,225590.34307832975
1992,220209.10861104314
1993,169257.6792445461
1994,209997.83823020093
1995,176880.22547160543
1996,280586.85611210705
1997,322065.96516025835
1998,284850.3925572976
1999,313411.45834914694
2000,302885.9643991756
2001,306379.9584487744
2002,235287.2722730235
2003,239555.77444509987
2004,292138.21217598557
2005,233419.29192408943
2006,213194.60978197708
2007,226997.85728292842
2008,226727.25242317218
2009,207415.23686944597
2010,191656.39375167593
2011,136426.2979646607
2012,180732.28330306447
2013,190485.37471294348
2014,190965.77971733682
2015,225833.3963427464
2016,199116.49132506325
2017,199099.87998758903
2018,122217.77558625244
2019,127398.18045265682
2020,68811.65330744434
2021,107570.16746156068
2022,188312.59715001984
2023,128197.21312020201
2024,281326.49533135176
2025,343268.3982220905
2026,164129.6655341422
2027,159565.39648956046
2028,140177.34046006657
2029,162370.3997540747
2030,242854.4646223153
2031,218649.59634127322
2032,245341.34051832603
2033,225637.0391130164
2034,169644.14369505882
2035,225852.8661002525
2036,189950.0390859951
2037,195746.5379119969
2038,276831.9193750987
2039,242707.27177904244
2040,284347.41805860004
2041,257767.69188578945
2042,199088.64981878726
2043,161184.57364311273
2044,159495.3643899269
2045,188956.79066174186
2046,130471.79713891262
2047,124309.01930399999
2048,146935.20031312923
2049,130707.16225662103
2050,154509.960772057
2051,93033.85786603838
2052,117932.7455009417
2053,140162.89970108407
2054,85823.7009206893
2055,145934.1447970947
2056,140344.17850623082
2057,108700.2697821564
2058,210215.144135677
2059,131427.2890021645
2060,145382.15673473
2061,141617.70173484244
2062,110353.17333510934
2063,114141.13613560921
2064,129982.07316546355
2065,121501.66358712714
2066,153477.44499742315
2067,126037.325333067
2068,129921.52091425058
2069,66047.30574544088
2070,105412.59643801003
2071,111692.32020467885
2072,146277.95527578995
2073,115781.77024262617
2074,170781.1177317357
2075,164887.23557184736
2076,120497.23436181592
2077,147511.37221717005
2078,120279.63728847059
2079,124277.31570089867
2080,90041.73163257864
2081,113683.59375372015
2082,122555.13123495385
2083,147594.00766739825
2084,92363.90483111543
2085,101975.71247461079
2086,105476.97918180219
2087,105636.42584594598
2088,94594.98145751293
2089,82786.34320032546
2090,123421.42335794648
2091,97340.88527531712
2092,119707.02638010206
2093,120587.178940533
2094,110413.24958838947
2095,143744.76808538142
2096,68513.42947138367
2097,101887.08907982838
2098,135951.08706220135
2099,42409.494500065826
2100,69343.21584389321
2101,111700.75481087697
2102,118748.91302526361
2103,98894.47985698441
2104,133575.18490825314
2105,138911.74939962046
2106,56110.65764835046
2107,182678.89140895248
2108,108505.76941069386
2109,94254.01351882351
2110,120858.11630539648
2111,109093.46910452213
2112,139217.40073380884
2113,108011.99760030358
2114,107016.90491557305
2115,153984.09331489788
2116,112477.73672320604
2117,149811.56551000575
2118,130333.25056019015
2119,100687.82389776746
2120,125198.65252795604
2121,90066.49559088305
2122,115765.31712274587
2123,79304.44507079483
2124,160858.52105716412
2125,124232.44944336942
2126,163945.99511234232
2127,163090.8375953113
2128,116437.92229556055
2129,74782.44916083282
2130,123131.73804610214
2131,127628.32921597066
2132,92452.11740377732
2133,109315.40615964506
2134,120260.74431056342
2135,90412.05588914163
2136,67184.39205710182
2137,94640.47633044019
2138,106836.87926003868
2139,133918.59496957267
2140,129645.67095930898
2141,170569.60056671756
2142,130834.4046965006
2143,139257.23799709958
2144,91729.56622164973
2145,137453.37492489148
2146,169533.01361402404
2147,149806.90841372084
2148,133859.84452349297
2149,147980.00957921668
2150,238643.39722562593
2151,121690.58699113225
2152,185609.84850195434
2153,161717.83777754667
2154,87271.64105586594
2155,143057.41153526332
2156,236990.13309460186
2157,216356.7161387825
2158,247113.70126004214
2159,211525.959727903
2160,201543.88269259455
2161,216955.91548764613
2162,326791.47776174033
2163,329707.38891905226
2164,255235.44787288416
2165,203112.23938526824
2166,146001.9643895742
2167,216960.2864682094
2168,178125.36724513854
2169,198101.22749966136
2170,200138.05287394754
2171,140187.41087442896
2172,139046.39056467457
2173,157570.59689257568
2174,203443.77346721358
2175,261436.5254431786
2176,301556.59097249043
2177,233969.48820676527
2178,208978.72923177166
2179,127614.20956850122
2180,197203.99168275137
2181,193790.02030008775
2182,207526.93298055357
2183,191104.87037468184
2184,117969.85844057894
2185,118349.69891991923
2186,124027.32288924394
2187,155750.65956598526
2188,172435.29501051345
2189,233798.76714490383
2190,58911.99943633886
2191,50968.55751635736
2192,73406.66820640615
2193,117229.38869722863
2194,95238.22667034407
2195,91811.62201549756
2196,94969.68280606806
2197,119195.6263186719
2198,147247.39119071263
2199,182323.6454272931
2200,153387.38872970967
2201,147592.24954663837
2202,207444.31807959
2203,166893.42469772906
2204,174449.58707194385
2205,113730.27043673555
2206,147875.41031733394
2207,215434.492841484
2208,237005.5615414282
2209,228516.65785395162
2210,125926.87987057463
2211,110113.14233643682
2212,114025.97656937272
2213,90535.98269482958
2214,142325.17569672724
2215,90595.8531221979
2216,133754.9124102333
2217,70666.21808941555
2218,76295.35762731636
2219,84153.36284015687
2220,70733.28549748767
2221,324369.8777694868
2222,295546.882695087
2223,265173.3051455689
2224,200077.28275020787
2225,133317.1151666267
2226,156214.54104028898
2227,185673.94602104358
2228,286532.66799096594
2229,254223.75750358746
2230,148082.09176812848
2231,223528.37671582118
2232,169022.31892399222
2233,193881.9426629478
2234,257136.8675596206
2235,225360.31330843316
2236,235662.58412330633
2237,282902.36724509
2238,199407.34073538354
2239,78677.10330818074
2240,146278.36301462684
2241,139576.63591470494
2242,113173.63751308215
2243,121145.23860109581
2244,107908.59756312065
2245,122905.95142551897
2246,126461.75614724678
2247,127441.36730216758
2248,120663.73092524882
2249,116572.0422725413
2250,115316.59869671644
2251,111207.74595282697
2252,164051.90585527004
2253,152794.82026345737
2254,175892.6081165722
2255,174487.8124545625
2256,164712.68243987556
2257,195186.641004603
2258,136239.67246642974
2259,168702.15729929355
2260,143169.17526038125
2261,217344.26684185886
2262,224003.41837143205
2263,366100.02551280765
2264,395243.21702439926
2265,154393.7539871553
2266,302072.6718141152
2267,330415.7542876265
2268,388322.56290994684
2269,162826.84682733985
2270,194357.41608349798
2271,194674.4925179893
2272,207249.83259830828
2273,146303.36382865696
2274,175497.69922608242
2275,163931.636520079
2276,198538.90471228183
2277,167854.4015648886
2278,126269.42103695776
2279,132700.49239003946
2280,92074.9481703608
2281,148638.24502887984
2282,163421.0365447356
2283,104281.28795803725
2284,122121.11058389462
2285,124169.70313610199
2286,116025.84762100564
2287,370947.6575718664
2288,289199.59762604954
2289,319144.7427827489
2290,405015.8252005024
2291,341469.4365604642
2292,382617.853370945
2293,404002.564029833
2294,372298.052325787
2295,420478.63465427194
2296,256652.20551793498
2297,381468.89349007956
2298,363888.01494248345
2299,322573.59528140066
2300,311101.1849294414
2301,348126.3906576143
2302,244311.70668548264
2303,237666.96863527718
2304,246692.6898791832
2305,212312.345915385
2306,198692.40774471656
2307,205624.05446967174
2308,228337.9059777424
2309,285472.99584562203
2310,231173.0536318954
2311,203108.64712527223
2312,170605.83306355757
2313,168441.28188846476
2314,170914.5817018503
2315,187317.22304253012
2316,202284.91621974664
2317,178419.75697701372
2318,191905.2796048386
2319,187334.1862682209
2320,168878.64534359748
2321,239306.07769686676
2322,204293.5202944144
2323,201597.22980578983
2324,193582.16133639234
2325,203256.1843745318
2326,176173.8311088029
2327,196987.0277160675
2328,218204.95852197113
2329,184819.5435998267
2330,168398.45376589472
2331,324102.5558636527
2332,367980.6425126843
2333,299219.25462167675
2334,268227.7999751344
2335,299031.21235187777
2336,294278.9745430406
2337,180377.98649881245
2338,232065.42538060376
2339,220946.3561580482
2340,354974.2741254391
2341,206390.24629588905
2342,218245.17215286655
2343,224540.31470168018
2344,198117.52770419954
2345,209999.86249998945
2346,210097.76113874523
2347,189466.14320383477
2348,243780.11611521
2349,195637.63895999765
2350,318011.82132317196
2351,263829.55528875935
2352,224845.19016737252
2353,236115.15793832357
2354,145111.2121564141
2355,140602.27181734185
2356,155033.53183663217
2357,179608.74301419896
2358,200393.09045148164
2359,122596.96910576688
2360,105350.96719067107
2361,136981.05942739116
2362,232558.30135946412
2363,159152.01871859128
2364,165188.41938943882
2365,195677.3169205035
2366,195652.28862210986
2367,204028.70079157056
2368,210107.66000755457
2369,192287.96291516803
2370,167946.56126017045
2371,161622.07615797865
2372,186526.729424446
2373,278375.6253827203
2374,292853.5553875704
2375,229695.88614423643
2376,252756.95370115654
2377,278597.6295266624
2378,140785.39024479658
2379,187844.48718735552
2380,130101.49257617006
2381,159770.27998539555
2382,194270.84841250142
2383,173768.48437939174
2384,225850.34965377778
2385,160036.63020481472
2386,132868.01550165672
2387,118957.21783317535
2388,92952.1376415512
2389,123849.70833048865
2390,162702.14547185332
2391,149147.59038294334
2392,114588.1704289541
2393,167680.55326256808
2394,154563.01661440203
2395,200856.49332078485
2396,132159.5197691772
2397,181093.02291807145
2398,125263.04118012152
2399,72739.88700789267
2400,67589.7219442275
2401,116174.57655666315
2402,137126.37023977682
2403,132249.13268181434
2404,149761.9677917399
2405,152496.26792362134
2406,122243.13745705853
2407,131201.45473353815
2408,132343.63883591324
2409,120237.13502399359
2410,151962.82491390442
2411,105677.6188591384
2412,151059.5242938433
2413,121411.11850992964
2414,151221.90363817656
2415,133921.69757654666
2416,117597.00876208485
2417,127529.48511371868
2418,123468.78188075732
2419,129461.58066326354
2420,125947.3072789105
2421,122781.2288152208
2422,100186.94795936615
2423,130114.87982218734
2424,143570.45029972217
2425,185721.63187750033
2426,141681.8763236987
2427,133712.1855623353
2428,177459.72976340735
2429,105380.34279195176
2430,123400.86304479567
2431,103242.95704305434
2432,163991.85974631354
2433,153363.92139000632
2434,141477.97090808564
2435,162280.31703537743
2436,106648.3735626518
2437,92713.87507561488
2438,111291.52670218801
2439,94598.76097020152
2440,116294.73517090146
2441,95472.17729230147
2442,93657.48035795407
2443,124080.72669228082
2444,134581.19861157442
2445,83351.14642007572
2446,123994.42648802283
2447,185827.56969820085
2448,136107.35420643815
2449,106157.74985905136
2450,137586.07546513714
2451,134147.26296872512
2452,181953.1105519287
2453,80190.40590039354
2454,105947.72942060822
2455,123509.68260153523
2456,112110.75626564151
2457,137599.8414060102
2458,146073.04530315782
2459,107161.55921220891
2460,145833.3163974174
2461,127408.13806898065
2462,127851.39562507815
2463,118143.96219563865
2464,162596.46793787854
2465,130998.04248200718
2466,120452.34509755146
2467,131133.38603898633
2468,80671.81967184368
2469,73409.14492878936
2470,175728.55678892368
2471,183614.93416253387
2472,143892.06371814743
2473,107758.54572575146
2474,69424.42207378746
2475,179708.66935844283
2476,100929.01838074398
2477,98145.473836863
2478,129365.6103475922
2479,91966.95216374376
2480,174015.65624096326
2481,126633.1286237993
2482,108630.23527332362
2483,110004.7794917528
2484,118367.2243618732
2485,112784.4190209619
2486,157972.77216405046
2487,181461.67224495354
2488,164966.8307380232
2489,146335.90516120204
2490,143696.56818660235
2491,87377.90101258396
2492,193693.809768043
2493,163172.82547260378
2494,134247.74660898827
2495,53811.275873296254
2496,208960.69178615417
2497,136705.6912330494
2498,110159.24020996374
2499,76103.34908143287
2500,100625.89771309863
2501,124928.9740189465
2502,138355.1458829462
2503,103463.10335236296
2504,154338.92552660924
2505,224917.51272656134
2506,237227.88573925168
2507,256012.47297879437
2508,233745.41759247752
2509,209603.076718308
2510,206675.3518191538
2511,160155.68685019153
2512,211389.35068300116
2513,223640.5001805718
2514,246080.40708214894
2515,150720.52508617152
2516,176914.81845811818
2517,147374.71188224293
2518,150441.83017067277
2519,261899.35245142487
2520,228810.23935447587
2521,178392.87087347807
2522,217733.9365252555
2523,107716.0535539978
2524,142041.02963413787
2525,129561.16095820928
2526,156724.32883998335
2527,128895.12843132201
2528,131587.83222388144
2529,153469.92732823786
2530,121702.14697585821
2531,239047.17087821325
2532,214249.43245990426
2533,188522.39220040425
2534,240178.2977963398
2535,247908.2316846879
2536,218365.99945402035
2537,254040.64200328372
2538,187483.62048455863
2539,179821.70738093363
2540,185837.73014129946
2541,178472.31727631265
2542,172201.70282022614
2543,114111.89516880804
2544,107306.43888420814
2545,129892.19147710309
2546,115916.31532147549
2547,126785.36328456635
2548,161503.2238510725
2549,159213.89125012176
2550,472220.14500704827
2551,133120.31644494674
2552,123526.34384823423
2553,70625.13685456464
2554,75035.67392074088
2555,109426.44107932654
2556,89676.79682054749
2557,91093.26467225837
2558,167984.37211425576
2559,150700.80383767787
2560,169924.8811718848
2561,166062.39514531867
2562,145366.4762031178
2563,150547.9942152315
2564,195581.46109687313
2565,161231.9171366776
2566,182142.82088309288
2567,131307.68296069297
2568,196249.10826594778
2569,222023.95603735864
2570,115691.70732882535
2571,181136.49903656245
2572,145562.5427447319
2573,208888.74788133358
2574,232742.03888019786
2575,127611.31288019578
2576,110655.03496574254
2577,138747.2878973338
2578,53951.386290339404
2579,39807.44069927306
2580,94410.13735689553
2581,126073.98618090063
2582,123108.2002823021
2583,271213.37634850026
2584,156494.54689063734
2585,193443.2525343956
2586,199413.62836978954
2587,187023.11831840174
2588,124169.2860597341
2589,134367.0461651617
2590,193185.40767041116
2591,206693.24429467466
2592,199544.88846038454
2593,258845.9547596504
2594,164859.53622079903
2595,215729.54419664468
2596,261555.35760290758
2597,205081.72336873412
2598,288184.3149111261
2599,330741.85139049735
2600,131382.5749905626
2601,130100.8077970643
2602,84307.58295882531
2603,100166.66735747432
2604,83719.41285178156
2605,87501.93640840593
2606,144241.29916333832
2607,209243.36643434706
2608,173969.83797132116
2609,170427.40326294646
2610,99227.78595099626
2611,111762.5837601733
2612,153662.73317528982
2613,116131.94524633107
2614,109435.76511245122
2615,147943.94242993896
2616,150345.89213256506
2617,181002.20330989792
2618,223707.43024184403
2619,183662.16446680034
2620,187758.5249773711
2621,170968.35055658693
2622,169985.38623561533
2623,220481.5445219283
2624,278314.52991155634
2625,247325.32823651552
2626,165135.91936497146
2627,146006.6659004134
2628,429511.73381750984
2629,451385.50235206756
2630,383020.9132087508
2631,404123.34009202186
2632,380799.24907722196
2633,292141.17000107875
2634,380515.82472841407
2635,151507.76069049558
2636,171307.9350454452
2637,206435.8785849494
2638,247318.5916537922
2639,170642.06895017353
2640,137375.2627986053
2641,101231.39790667006
2642,154811.9657975512
2643,98379.71823181256
2644,106481.1190921871
2645,103907.89529917916
2646,91333.28437490507
2647,102374.076406066
2648,116949.23251843257
2649,148348.0811247541
2650,110640.6848005907
2651,139637.09410423908
2652,355131.96639071737
2653,245288.81628786185
2654,270294.4481282756
2655,381565.1036425339
2656,332479.13725272304
2657,337832.6664249522
2658,325264.1831135552
2659,326866.10212336335
2660,361682.9914776709
2661,338442.6562796799
2662,365396.5717656275
2663,271176.96511659835
2664,282489.52151494095
2665,313654.5352585363
2666,278978.82371293224
2667,184744.53995345542
2668,179552.53467582437
2669,181448.68898979647
2670,255840.68058881123
2671,188280.08413543217
2672,203192.67189527815
2673,189570.40821018553
2674,186092.6673136335
2675,205998.9690022505
2676,193987.2878836731
2677,185244.38965902867
2678,218016.87541690067
2679,284464.427907049
2680,291483.21926735475
2681,368301.0041030978
2682,301132.9016141083
2683,425151.7001782037
2684,330839.6748066173
2685,295843.7927375878
2686,249383.2972380618
2687,273581.01740509877
2688,196890.08523332575
2689,203887.53705441754
2690,319991.54630918417
2691,184300.7719463845
2692,157339.27512275067
2693,202505.66962496837
2694,135137.81974956617
2695,194326.77430962835
2696,183824.50193633477
2697,176387.7189586408
2698,191013.7626776003
2699,151991.9925715691
2700,142454.30366366295
2701,156082.1272113985
2702,118282.45603811674
2703,116850.66054924802
2704,140539.81309449987
2705,110447.45155340404
2706,103431.85445841757
2707,108865.45010469809
2708,129907.10969463151
2709,93282.08488323643
2710,127656.68833265553
2711,242633.76653745078
2712,375378.6944056561
2713,152748.05335751027
2714,142219.20906869345
2715,163723.87783625963
2716,135322.89544474398
2717,206839.1451994464
2718,205406.35838474988
2719,135586.29814519372
2720,163876.69955624675
2721,110369.81265772201
2722,139951.34068423568
2723,139220.2548381304
2724,123328.01751047667
2725,116712.71011119231
2726,127946.98507921238
2727,166681.10324222693
2728,184464.51361555135
2729,143887.0844878781
2730,137033.61113968721
2731,122608.41073405923
2732,139019.40060406883
2733,142292.28104445
2734,128706.2111329985
